id,created_at,updated_at,manufacturer_id,processor_family_id,microarchitecture_id,code_name_id,technology_id,cache_on_id,cache_off_id,die_photo_id,model,date,clock,max_clock,hw_nthreadspercore,hw_ncores,tdp,source,bus_width,transistors,die_size,vdd_low,vdd_high
262,01:34.3,09:03.5,9,8,,14,,1,2,46,T5270,,1400,,2,2,35,http://ark.intel.com/products/33096/Intel-Core 2-Duo-Processor-T5270-(2M-Cache-1_40-GHz-800-MHz-FSB),,291,143,1.075,1.25
263,01:34.3,09:02.2,9,8,,36,,11,2,44,T8300,,2400,,2,2,35,http://ark.intel.com/products/33099/Intel-Core 2-Duo-Processor-T8300-(3M-Cache-2_40-GHz-800-MHz-FSB),,410,107,1,1.25
266,01:34.4,09:03.5,9,8,,14,,1,2,46,T5750,,2000,,2,2,35,http://ark.intel.com/products/33915/Intel-Core 2-Duo-Processor-T5750-(2M-Cache-2_00-GHz-667-MHz-FSB),,291,143,1.075,1.175
267,01:34.4,09:02.2,9,8,,36,,11,2,44,T8100,,2100,,2,2,35,http://ark.intel.com/products/33916/Intel-Core 2-Duo-Processor-T8100-(3M-Cache-2_10-GHz-800-MHz-FSB),,410,107,1,1.25
268,01:34.5,09:02.3,9,8,,36,,12,2,44,T9300,,2500,,2,2,35,http://ark.intel.com/products/33917/Intel-Core 2-Duo-Processor-T9300-(6M-Cache-2_50-GHz-800-MHz-FSB),,410,107,1,1.25
269,01:34.5,09:03.5,9,8,,14,,1,2,46,U7700,,1330,,2,2,10,http://ark.intel.com/products/33920/Intel-Core 2-Duo-Processor-U7700-(2M-Cache-1_33-GHz-533-MHz-FSB)-Socket-P,,291,143,0.8,0.975
270,01:34.6,01:34.6,9,16,,37,,15,2,,QX9650,,3000,,1,4,130,http://ark.intel.com/products/33921/Intel-Core 2-Extreme-Processor-QX9650-(12M-Cache-3_00-GHz-1333-MHz-FSB),,820,214,0.85,1.3625
272,01:34.7,01:34.7,9,8,,29,,1,2,,E4700,,2600,,2,2,65,http://ark.intel.com/products/34441/Intel-Core 2-Duo-Processor-E4700-(2M-Cache-2_60-GHz-800-MHz-FSB),,167,111,0.85,1.5
273,01:34.8,09:02.8,9,8,,38,,12,2,45,E8190,,2660,,2,2,65,http://ark.intel.com/products/34442/Intel-Core 2-Duo-Processor-E8190-(6M-Cache-2_66-GHz-1333-MHz-FSB),,410,107,0.85,1.3625
274,01:34.8,01:34.8,9,16,,37,,15,2,,QX9770,,3200,,1,4,136,http://ark.intel.com/products/34444/Intel-Core 2-Extreme-Processor-QX9770-(12M-Cache-3_20-GHz-1600-MHz-FSB),,820,214,0.85,1.3625
276,01:34.8,01:34.8,9,15,,34,,18,2,,9152M,,1660,,2,2,104,http://ark.intel.com/products/34655/Intel-Itanium-Processor-9152M-(24M-Cache-1_66-GHz-667-MHz-FSB),,1720,596,,
277,01:34.9,01:34.9,9,16,,37,,15,2,,QX9775,,3200,,1,4,150,http://ark.intel.com/products/34692/Intel-Core 2-Extreme-Processor-QX9775-(12M-Cache-3_20-GHz-1600-MHz-FSB),,820,214,0.85,1.35
279,01:34.9,09:02.9,9,8,,38,,12,2,45,E8300,,2830,,2,2,65,http://ark.intel.com/products/35070/Intel-Core 2-Duo-Processor-E8300-(6M-Cache-2_83-GHz-1333-MHz-FSB),,410,107,0.85,1.3625
281,01:34.9,01:34.9,9,14,,14,,3,2,,T2390,,1860,,1,2,35,http://ark.intel.com/products/35153/Intel-Pentium-Processor-T2390-(1M-Cache-1_86-GHz-533-MHz-FSB),,291,143,1.075,1.175
282,01:35.0,09:03.5,9,8,,14,,1,2,46,T5670,,1800,,2,2,35,http://ark.intel.com/products/35163/Intel-Core 2-Duo-Processor-T5670-(2M-Cache-1_80-GHz-800-MHz-FSB),,291,143,1.0375,1.3
284,01:35.0,01:35.0,9,16,,36,,12,2,,X9100,,3060,,1,2,44,http://ark.intel.com/products/35431/Intel-Core 2-Extreme-Processor-X9100-(6M-Cache-3_06-GHz-1066-MHz-FSB),,410,107,1.05,1.2625
287,01:35.1,09:02.3,9,8,,36,,12,2,44,P9500,,2530,,1,2,25,http://ark.intel.com/products/35566/Intel-Core 2-Duo-Processor-P9500-(6M-Cache-2_53-GHz-1066-MHz-FSB),,410,107,,
288,01:35.1,09:03.5,9,8,,14,,1,2,46,T5800,,2000,,1,2,35,http://ark.intel.com/products/35581/Intel-Core 2-Duo-Processor-T5800-(2M-Cache-2_00-GHz-800-MHz-FSB),,291,143,1.075,1.175
292,01:35.3,09:02.3,9,8,,36,,12,2,44,SL9300,,1600,,1,2,17,http://ark.intel.com/products/36686/Intel-Core 2-Duo-Processor-SL9300-(6M-Cache-1_60-GHz-1066-MHz-FSB),,410,107,,
293,01:35.3,09:02.3,9,8,,36,,12,2,44,SP9400,,2400,,1,2,25,http://ark.intel.com/products/36693/Intel-Core 2-Duo-processor-SP9400-(6M-Cache-2_40-GHz-1066-MHz-FSB),,410,107,,
294,01:35.3,01:35.3,9,16,,36,,15,2,,QX9300,,2530,,1,4,45,http://ark.intel.com/products/36727/Intel-Core 2-Extreme-Processor-QX9300-(12M-Cache-2_53-GHz-1066-MHz-FSB),,820,214,1.05,1.175
295,01:35.3,01:35.3,9,17,,36,,11,2,,SU3300,,1200,,1,1,5.5,http://ark.intel.com/products/36728/Intel-Core 2-Solo-Processor-ULV-SU3300-(3M-Cache-1_20-GHz-800-MHz-FSB),,410,107,1.05,1.15
296,01:35.4,09:02.3,9,8,,36,,11,2,44,P7450,,2130,,1,2,25,http://ark.intel.com/products/36734/Intel-Core 2-Duo-Processor-P7450-(3M-Cache-2_13-GHz-1066-MHz-FSB),,410,107,1.05,1.15
297,01:35.4,09:02.3,9,8,,36,,11,2,44,P7350,,2000,,1,2,25,http://ark.intel.com/products/36750/Intel-Core 2-Duo-Processor-P7350-(3M-Cache-2_00-GHz-1066-MHz-FSB),,410,107,1.062,1.15
307,01:35.8,09:02.3,9,8,,36,,12,2,44,T9800,,2930,,1,2,35,http://ark.intel.com/products/37005/Intel-Core 2-Duo-Processor-T9800-(6M-Cache-2_93-GHz-1066-MHz-FSB),,410,107,,
308,01:35.8,09:02.3,9,8,,36,,11,2,44,P8700,,2530,,1,2,25,http://ark.intel.com/products/37006/Intel-Core 2-Duo-Processor-P8700-(3M-Cache-2_53-GHz-1066-MHz-FSB),,410,107,1,1.25
309,01:35.8,01:35.8,9,19,,36,,15,2,,Q9100,,2260,,1,4,45,http://ark.intel.com/products/37033/Intel-Core 2-Quad-Processor-Q9100-(12M-Cache-2_26-GHz-1066-MHz-FSB),,820,214,1.05,1.175
310,01:35.9,09:03.5,9,8,,14,,1,2,46,T5870,,2000,,1,2,35,http://ark.intel.com/products/37034/Intel-Core 2-Duo-Processor-T5870-(2M-Cache-2_00-GHz-800-MHz-FSB),,291,143,1.075,1.175
311,01:35.9,09:02.3,9,8,,36,,11,2,44,P7370,,2000,,1,2,25,http://ark.intel.com/products/37117/Intel-Core 2-Duo-Processor-P7370-(3M-Cache-2_00-GHz-1066-MHz-FSB),,410,107,1,1.25
313,01:35.9,09:02.4,9,8,,36,,12,2,44,T9550,,2660,,1,2,35,http://ark.intel.com/products/37130/Intel-Core 2-Duo-Processor-T9550-(6M-Cache-2_66-GHz-1066-MHz-FSB),,410,107,1.05,1.212
314,01:35.9,01:35.9,9,3,,36,,3,2,,743,,1300,,1,1,10,http://ark.intel.com/products/37135/Intel-Celeron-M-Processor-ULV-743-(1M-Cache-1_30-GHz-800-MHz-FSB),,410,107,,
317,01:36.1,09:06.9,9,20,,41,,2,2,52,i7-965,,3200,,2,4,130,http://ark.intel.com/products/37149/Intel-Core-i7-965-Processor-Extreme-Edition-(8M-Cache-3_20-GHz-6_40-GTs-Intel-QPI),,731,263,0.8,1.375
320,01:36.1,09:06.9,9,20,,41,,2,2,52,i7-975,,3330,,2,4,130,http://ark.intel.com/products/37153/Intel-Core-i7-975-Processor-Extreme-Edition-(8M-Cache-3_33-GHz-6_40-GTs-Intel-QPI),,731,263,0.8,1.375
321,01:36.2,09:04.0,9,19,,37,,12,2,47,Q9500,,2830,,1,4,95,http://ark.intel.com/products/37159/Intel-Core 2-Quad-Processor-Q9500-(6M-Cache-2_83-GHz-1333-MHz-FSB),,456,164,0.85,1.3625
322,01:36.2,01:36.2,9,14,,14,,3,2,,T3200,,2000,,1,2,35,http://ark.intel.com/products/37160/Intel-Pentium-Processor-T3200-(1M-Cache-2_00-GHz-667-MHz-FSB)-Socket-P,,291,143,1.075,1.175
323,01:36.2,01:36.2,9,7,,7,,1,2,,T1250,,1730,,1,1,31,http://ark.intel.com/products/37246/Intel-Core-Solo-Processor-T1250-(2M-Cache-1_73-GHz-533-MHz-FSB),,151,90,,
325,01:36.2,01:36.2,9,14,,36,,3,2,,T4300,,2100,,1,2,35,http://ark.intel.com/products/37253/Intel-Pentium-Processor-T4300-(1M-Cache-2_10-GHz-800-MHz-FSB),,410,107,1.05,1.15
326,01:36.3,09:02.4,9,8,,36,,1,2,44,T6600,,2200,,1,2,35,http://ark.intel.com/products/37255/Intel-Core 2-Duo-Processor-T6600-(2M-Cache-2_20-GHz-800-MHz-FSB),,410,107,1,1.25
327,01:36.3,09:02.4,9,8,,36,,12,2,44,SP9600,,2530,,1,2,25,http://ark.intel.com/products/37260/Intel-Core 2-Duo-Processor-SP9600-(6M-Cache-2_53-GHz-1066-MHz-FSB),,410,107,1.05,1.15
328,01:36.3,09:02.4,9,8,,36,,12,2,44,SL9600,,2130,,1,2,17,http://ark.intel.com/products/37262/Intel-Core 2-Duo-Processor-SL9600-(6M-Cache-2_13-GHz-1066-MHz-FSB),,410,107,1.05,1.15
329,01:36.4,09:02.4,9,8,,36,,11,2,44,SU9600,,1600,,1,2,10,http://ark.intel.com/products/37264/Intel-Core 2-Duo-processor-SU9600-(3M-Cache-1_60-GHz-800-MHz-FSB),,410,107,1.05,1.15
330,01:36.5,09:02.4,9,8,,36,,12,2,44,P9600,,2660,,1,2,25,http://ark.intel.com/products/37266/Intel-Core 2-Duo-Processor-P9600-(6M-Cache-2_66-GHz-1066-MHz-FSB),,410,107,1.05,1.212
332,01:36.5,09:02.4,9,8,,36,,1,2,44,T6500,,2100,,1,2,35,http://ark.intel.com/products/39311/Intel-Core 2-Duo-Processor-T6500-(2M-Cache-2_10-GHz-800-MHz-FSB),,410,107,,
333,01:36.5,09:02.4,9,8,,36,,11,2,44,P8800,,2660,,1,2,25,http://ark.intel.com/products/40380/Intel-Core 2-Duo-Processor-P8800-(3M-Cache-2_66-GHz-1066-MHz-FSB),,410,107,1,1.25
335,01:36.6,09:02.4,9,8,,36,,1,2,44,T6400,,2000,,1,2,35,http://ark.intel.com/products/40479/Intel-Core 2-Duo-Processor-T6400-(2M-Cache-2_00-GHz-800-MHz-FSB),,410,107,1,1.25
336,01:36.6,01:36.6,9,19,,36,,12,2,,Q9000,,2000,,1,4,45,http://ark.intel.com/products/40480/Intel-Core 2-Quad-Processor-Q9000-(6M-Cache-2_00-GHz-1066-MHz-FSB),,410,107,1.05,1.175
341,01:36.7,09:04.1,9,19,,37,,12,2,47,Q9400S,,2660,,1,4,65,http://ark.intel.com/products/40814/Intel-Core 2-Quad-Processor-Q9400S-(6M-Cache-2_66-GHz-1333-MHz-FSB),,456,164,0.85,1.3625
342,01:36.8,09:04.1,9,19,,37,,15,2,47,Q9550S,,2830,,1,4,65,http://ark.intel.com/products/40815/Intel-Core 2-Quad-Processor-Q9550S-(12M-Cache-2_83-GHz-1333-MHz-FSB),,820,214,0.85,1.3625
343,01:36.8,09:04.1,9,19,,37,,7,2,47,Q8200S,,2330,,1,4,65,http://ark.intel.com/products/40816/Intel-Core 2-Quad-Processor-Q8200S-(4M-Cache-2_33-GHz-1333-MHz-FSB),,456,164,0.85,1.3625
351,01:37.0,09:02.4,9,8,,36,,11,2,44,P7550,,2260,,1,2,25,http://ark.intel.com/products/42014/Intel-Core 2-Duo-Processor-P7550-(3M-Cache-2_26-GHz-1066-MHz-FSB),,410,107,,
352,01:37.0,01:37.0,9,4,,11,,2,2,,,,466,,1,1,,http://ark.intel.com/products/42097/Intel-Celeron-Processor-466-MHz-128K-Cache-66-MHz-FSB,,19,154,,
354,01:37.1,09:02.5,9,8,,36,,1,2,44,T6670,,2200,,1,2,35,http://ark.intel.com/products/42109/Intel-Core 2-Duo-Processor-T6670-(2M-Cache-2_20-GHz-800-MHz-FSB),,410,107,,
355,01:37.1,09:04.1,9,19,,37,,7,2,47,Q8400S,,2660,,1,4,65,http://ark.intel.com/products/42112/Intel-Core 2-Quad-Processor-Q8400S-(4M-Cache-2_66-GHz-1333-MHz-FSB),,456,164,0.85,1.3625
356,01:37.1,01:37.1,9,17,,36,,2,2,,SU3500,,1300,,1,2,5.5,http://ark.intel.com/products/42113/Intel-Core 2-Solo-Processor-SU3500-(3M-Cache-1_30-GHz-800-MHz-FSB),,410,107,1.05,1.15
357,01:37.2,01:37.2,9,12,,23,,2,2,,,,600,,1,1,,http://ark.intel.com/products/42116/Intel-Pentium-III-Xeon-Processor-600-MHz-256K-Cache-100-MHz-FSB,,,,,
358,01:37.2,09:02.5,9,8,,36,,11,2,44,P7570,,2260,,1,2,25,http://ark.intel.com/products/42167/Intel-Core 2-Duo-Processor-P7570-(3M-Cache-2_26-GHz-1066-MHz-FSB),,410,107,,
359,01:37.3,09:02.5,9,8,,36,,12,2,44,P9700,,2800,,2,2,28,http://ark.intel.com/products/42599/Intel-Core 2-Duo-Processor-P9700-(6M-Cache-2_80-GHz-1066-MHz-FSB),,410,107,1.012,1.175
370,01:37.6,09:04.1,9,19,,37,,12,2,47,Q9505,,2830,,1,4,95,http://ark.intel.com/products/42920/Intel-Core 2-Quad-Processor-Q9505-(6M-Cache-2_83-GHz-1333-MHz-FSB),,456,164,,
371,01:37.7,09:04.1,9,19,,37,,12,2,47,Q9505S,,2830,,1,4,65,http://ark.intel.com/products/42921/Intel-Core 2-Quad-Processor-Q9505S-(6M-Cache-2_83-GHz-1333-MHz-FSB),,456,164,,
409,01:39.4,01:39.4,9,25,,11,,4,2,,,,266,,1,1,10.3,http://ark.intel.com/products/47677/Mobile-Intel-Pentium-II-Processor-266-MHz-256K-Cache-66-MHz-FSB,,,,,1.6
442,01:40.5,01:40.5,9,1,,,,5,2,,,,400,,1,1,30.8,http://ark.intel.com/products/49943/Intel-Pentium-II-Xeon-Processor-400-MHz-512K-Cache-100-MHz-FSB,,,,,2
443,01:40.6,01:40.6,9,1,,,,5,2,,,,450,,1,1,34.5,http://ark.intel.com/products/49946/Intel-Pentium-II-Xeon-Processor-450-MHz-512K-Cache-100-MHz-FSB,,,,,2
444,01:40.7,01:40.7,9,14,,,,2,2,,,,266,,1,1,,http://ark.intel.com/products/49968/Intel-Pentium-Processor-with-MMX-Technology-266-MHz-66-MHz-FSB,,,,,
445,01:40.7,01:40.7,9,14,,,,2,2,,,,300,,1,1,,http://ark.intel.com/products/49969/Intel-Pentium-Processor-with-MMX-Technology-300-MHz-66-MHz-FSB,,,,,
446,01:40.7,01:40.7,9,5,,52,,6,2,,,,266,,1,1,9.8,http://ark.intel.com/products/49970/Mobile-Intel-Celeron-Processor-266-MHz-128K-Cache-66-MHz-FSB,,,,,1.6
447,01:40.8,01:40.8,9,5,,52,,6,2,,,,300,,1,1,11.8,http://ark.intel.com/products/49971/Mobile-Intel-Celeron-Processor-300-MHz-128K-Cache-66-MHz-FSB,,,,,1.6
448,01:40.8,01:40.8,9,5,,52,,6,2,,,,400,,1,1,13.8,http://ark.intel.com/products/49972/Mobile-Intel-Celeron-Processor-400-MHz-128K-Cache-66-MHz-FSB,,,,,1.6
449,01:40.8,01:40.8,9,5,,52,,6,2,,,,433,,1,1,19.4,http://ark.intel.com/products/49973/Mobile-Intel-Celeron-Processor-433-MHz-128K-Cache-66-MHz-FSB,,,,,1.9
450,01:40.8,01:40.8,9,5,,52,,6,2,,,,466,,1,1,20.7,http://ark.intel.com/products/49974/Mobile-Intel-Celeron-Processor-466-MHz-128K-Cache-66-MHz-FSB,,,,,1.9
451,01:40.9,01:40.9,9,25,,53,,5,2,,,,233,,1,1,9,http://ark.intel.com/products/49976/Mobile-Intel-Pentium-II-Processor-233-MHz-512K-Cache-66-MHz-FSB,,,,,1.6
452,01:40.9,01:40.9,9,25,,53,,5,2,,,,266,,1,1,10.3,http://ark.intel.com/products/49977/Mobile-Intel-Pentium-II-Processor-266-MHz-512K-Cache-66-MHz-FSB,,,,,1.6
453,01:40.9,01:40.9,9,25,,53,,5,2,,,,300,,1,1,11.1,http://ark.intel.com/products/49979/Mobile-Intel-Pentium-II-Processor-300-MHz-512K-Cache-66-MHz-FSB,,,,,1.6
454,01:41.0,01:41.0,9,25,,52,,4,2,,,,366,,1,1,13.1,http://ark.intel.com/products/49980/Mobile-Intel-Pentium-II-Processor-366-MHz-256K-Cache-66-MHz-FSB,,,,,1.6
455,01:41.0,01:41.0,9,25,,52,,25,2,,,,400,,1,1,13.1,http://ark.intel.com/products/49981/Mobile-Intel-Pentium-II-Processor-400-MHz-256K-Cache-66-MHz-FSB,,27.4,180,,1.55
510,01:42.5,01:42.5,9,24,,54,,2,2,,i3-2120,,3300,,2,2,65,http://ark.intel.com/products/53426/,,,,,
592,01:45.0,01:45.0,9,23,,58,,2,2,,i7-3960X,,3300,,2,6,130,http://ark.intel.com/products/63696/Intel-Core-i7-3960X-Processor-Extreme-Edition-(15M-Cache-up-to-3_90-GHz),,,,0.6,1.35
604,01:45.4,01:45.4,9,1,,61,,2,2,,E5-2620,,2000,,2,8,95,http://ark.intel.com/products/64594,,,,0.6,1.35
633,01:46.2,01:46.2,9,1,,63,,2,2,,E5-2430,,2200,,2,6,95,http://ark.intel.com/products/64616/Intel-Xeon-Processor-E5-2430--(15M-Cache-2_20-GHz-7_20-GTs-Intel-QPI),,,,0.6,1.35
679,01:47.6,01:47.6,9,14,,63,,2,2,,1405,,1200,,2,2,40,http://ark.intel.com/products/66660/Intel-Pentium-Processor-1405-(5M-Cache-1_2-GHz),,,,0.6,1.35
683,01:47.7,01:47.7,1,26,,,10,2,2,,Am386DX,,40,,1,1,,Horowitz spreadsheet,32,,,,
685,01:47.9,01:47.9,1,28,77,66,5,32,2,,550,,550,,1,1,,http://www.spec.org/cpu95/results/res99q3/cpu95-19990711-03744.html,,,,,
687,01:48.0,01:48.0,1,28,77,66,5,32,2,,650,,650,,1,1,,http://www.spec.org/cpu95/results/res99q3/cpu95-19990914-03866.html,,,,,
689,01:48.1,01:48.1,1,28,77,66,5,32,2,,800,,800,,1,1,,http://www.spec.org/cpu95/results/res2000q1/cpu95-20000229-04083.html,,,,,
690,01:48.1,01:48.1,1,28,77,66,5,32,2,,850,,850,,1,1,,http://www.spec.org/cpu95/results/res2000q1/cpu95-20000229-04084.html,,,,,
691,01:48.2,01:48.2,1,28,77,66,5,32,2,,900,,900,,1,1,,http://www.spec.org/cpu95/results/res2000q2/cpu95-20000328-04179.html,,,,,
693,01:48.2,01:48.2,1,28,77,67,5,33,2,,1100,,1100,,1,1,,http://www.spec.org/cpu2000/results/res2000q3/cpu2000-20000814-00180.html,,,,,
694,01:48.3,01:48.3,1,28,77,67,5,33,2,,1200,,1200,,1,1,,http://www.spec.org/cpu2000/results/res2000q4/cpu2000-20001204-00426.html,,,,,
695,01:48.3,01:48.3,1,28,77,67,5,33,2,,1300,,1300,,1,1,,http://www.spec.org/cpu2000/results/res2001q1/cpu2000-20010311-00523.html,,,,,
696,01:48.3,01:48.3,1,28,77,67,5,33,2,,1333,,1333,,1,1,,http://www.spec.org/cpu2000/results/res2001q1/cpu2000-20010311-00525.html,,,,,
698,01:48.5,01:48.5,1,29,7,,3,32,2,,2100+,,1200,,1,1,,http://www.spec.org/cpu2006/results/res2008q1/cpu2006-20080102-02943.html,,,,,
699,01:48.6,01:48.6,1,29,7,68,4,32,2,,3000+,,2000,,1,1,89,http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=129&f1=AMD+Athlon%E2%84%A2&f2=3000+&f3=2000&f4=512&f5=754&f6=CG&f7=130nm+SOI&f8=89+W&f9=1600&f10=False&f11=False&f12=False,64,,,1.5,1.5
700,01:48.6,01:48.6,1,29,7,68,4,34,2,,3200+,,2000,,1,1,,http://www.spec.org/cpu2000/results/res2003q3/cpu2000-20030908-02471.html,,,,,
701,01:48.6,01:48.6,1,29,7,68,4,34,2,,3500+,,2600,,1,1,,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20060918-07371.html,,,,,
702,01:48.7,01:48.7,1,30,7,69,4,34,2,,FX-51,,2200,,1,1,,http://www.spec.org/cpu2000/results/res2003q3/cpu2000-20030908-02472.html,,,,,
703,01:48.7,01:48.7,1,30,7,69,4,34,2,,FX-53,,2400,,1,1,,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040905-03374.html,,,,,
714,01:49.1,01:49.1,1,32,,77,1,36,2,,635,,2900,,1,4,95,http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=625,64,,,0.85,1.25
715,01:49.2,01:49.2,1,33,6,78,5,33,2,,1200,,1200,,1,1,,http://www.spec.org/cpu2000/results/res2001q2/cpu2000-20010519-00651.html,,,,,
716,01:49.2,01:49.2,1,33,6,78,5,33,2,,1500+,,1333,,1,1,,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011008-01026.html,,,,,
717,01:49.3,01:49.3,1,33,6,78,5,33,2,,1600+,,1400,,1,1,,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011008-01028.html,,,,,
718,01:49.4,01:49.4,1,33,6,78,5,33,2,,1800+,,1533,,1,1,,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011008-01011.html,,,,,
719,01:49.4,01:49.4,1,33,6,78,5,33,2,,2000+,,1667,,1,1,,http://www.spec.org/cpu2000/results/res2002q1/cpu2000-20020311-01270.html,,,,,
720,01:49.4,01:49.4,1,33,6,78,5,33,2,,2100+,,1733,,1,1,,http://www.spec.org/cpu2000/results/res2002q2/cpu2000-20020603-01397.html,,,,,
721,01:49.5,01:49.5,1,33,6,79,4,33,2,,2200+,,1800,,1,1,,http://www.spec.org/cpu2000/results/res2002q3/cpu2000-20020812-01546.html,,,,,
722,01:49.5,01:49.5,1,33,6,79,4,33,2,,2400+,,2000,,1,1,,http://www.spec.org/cpu2000/results/res2002q4/cpu2000-20021118-01838.html,,,,,
723,01:49.5,01:49.5,1,33,6,79,4,33,2,,2600+,,2133,,1,1,,http://www.spec.org/cpu2000/results/res2003q1/cpu2000-20030210-01945.html,,,,,
725,01:49.6,01:49.6,1,34,7,80,2,37,2,,7750,,2700,,1,2,95,spec website,64,463,285,,
726,01:49.7,01:49.7,1,35,6,78,5,33,2,,1500+,,1333,,1,1,,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011008-01018.html,,,,,
727,01:49.7,01:49.7,1,35,6,78,5,33,2,,1600+,,1400,,1,1,,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011008-01020.html,,,,,
728,01:49.7,01:49.7,1,35,6,78,5,33,2,,1700+,,1466,,1,1,,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011008-01007.html,,,,,
729,01:49.8,01:49.8,1,35,6,78,5,33,2,,1800+,,1533,,1,1,,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011008-01009.html,,,,,
730,01:49.8,01:49.8,1,35,6,78,5,33,2,,1900+,,1600,,1,1,,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011022-01057.html,,,,,
731,01:49.8,01:49.8,1,35,6,78,5,33,2,,2000+,,1667,,1,1,,http://www.spec.org/cpu2000/results/res2002q1/cpu2000-20020114-01202.html,,,,,
732,01:49.9,01:49.9,1,35,6,78,5,33,2,,2100+,,1733,,1,1,,http://www.spec.org/cpu2000/results/res2002q2/cpu2000-20020422-01326.html,,,,,
734,01:49.9,01:49.9,1,35,6,79,4,33,2,,2400+,,2000,,1,1,,http://www.spec.org/cpu2000/results/res2002q3/cpu2000-20020812-01548.html,,,,,
735,01:50.0,01:50.0,1,35,6,79,4,33,2,,2600+,,2133,,1,1,,http://www.spec.org/cpu2000/results/res2002q3/cpu2000-20020812-01551.html,,,,,
736,01:50.0,01:50.0,1,35,6,79,4,33,2,,2700+,,2166,,1,1,,http://www.spec.org/cpu2000/results/res2002q4/cpu2000-20020923-01689.html,,,,,
737,01:50.0,01:50.0,1,35,6,79,4,33,2,,2800+,,2250,,1,1,,http://www.spec.org/cpu2000/results/res2002q4/cpu2000-20020923-01691.html,,,,,
739,01:50.1,01:50.1,1,35,6,81,4,32,2,,3200+,,2200,,1,1,,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030505-02154.html,,,,,
748,01:50.7,01:50.7,1,40,,69,4,34,2,,140,,1400,,1,1,,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030421-02103.html,,,,,
749,01:50.7,01:50.7,1,40,,69,4,34,2,,142,,1600,,1,1,,http://www.spec.org/cpu2000/results/res2003q2/cpu2000-20030421-02102.html,,,,,
752,01:50.8,01:50.8,1,40,,69,4,34,2,,148,,2200,,1,1,,http://www.spec.org/cpu2000/results/res2003q4/cpu2000-20031117-02626.html,,,,,
753,01:50.8,01:50.8,1,40,,69,4,34,2,,150,,2400,,1,1,,http://www.spec.org/cpu2000/results/res2004q2/cpu2000-20040503-02999.html,,,,,
754,01:50.9,01:50.9,1,40,,88,3,34,2,,152,,2600,,1,1,,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050725-04400.html,,,,,
755,01:50.9,01:50.9,1,40,,88,3,34,2,,154,,2800,,1,1,,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050819-04517.html,,,,,
756,01:50.9,01:50.9,1,40,7,88,3,34,2,,156,,3000,,1,1,,spec website,,,,,
757,01:51.0,01:51.0,1,40,,89,3,34,2,,185,,2600,,1,1,,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060220-05629.html,,,,,
758,01:51.0,01:51.0,1,40,,69,4,34,2,,246,,2000,,1,1,,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051031-05010.html,,,,,
759,01:51.0,01:51.0,1,40,,69,4,34,2,,248,,2200,,1,1,,http://www.spec.org/cpu2000/results/res2003q4/cpu2000-20031201-02672.html,,,,,
760,01:51.0,01:51.0,1,40,,69,4,34,2,,250,,2400,,1,1,,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060418-05875.html,,,,,
761,01:51.1,01:51.1,1,40,,90,3,34,2,,252,,2600,,1,1,,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050724-04391.html,,,,,
762,01:51.1,01:51.1,1,40,7,90,3,34,2,,254,,2800,,1,1,92.6,spec website,64,106,115,1.35,1.4
763,01:51.2,01:51.2,1,40,7,90,3,34,2,,256,,3000,,1,1,92.6,spec website,64,106,115,1.35,1.4
764,01:51.2,01:51.2,1,40,,91,3,35,2,,265,,1800,,1,2,,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060401-05815.html,,,,,
765,01:51.3,01:51.3,1,40,,91,3,35,2,,275,,2200,,1,2,,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050711-04360.html,,,,,
766,01:51.3,01:51.3,1,40,,91,3,35,2,,280,,2400,,1,2,,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060120-05402.html,,,,,
767,01:51.3,01:51.3,1,40,,91,3,35,2,,285,,2600,,1,2,,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060306-05682.html,,,,,
768,01:51.4,01:51.4,1,40,,69,4,35,2,,850,,2400,,1,2,,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040905-03382.html,,,,,
